split,image,flight,frame,boxes,source
train,21_9492,21,9492,1,mots_only
train,21_9497,21,9497,1,mots_only
train,21_9507,21,9507,2,mots_only
train,21_9510,21,9510,3,mots_only
train,21_9522,21,9522,1,yolo+mots
train,21_9532,21,9532,1,yolo+mots
train,21_9552,21,9552,1,yolo+mots
train,21_9644,21,9644,3,mots_only
train,21_9696,21,9696,3,mots_only
train,21_9711,21,9711,2,mots_only
train,21_9716,21,9716,1,mots_only
train,21_9721,21,9721,1,mots_only
train,224_10098,224,10098,2,mots_only
train,224_10176,224,10176,2,mots_only
train,224_10206,224,10206,2,mots_only
train,224_10271,224,10271,2,mots_only
train,224_10361,224,10361,2,mots_only
train,224_10511,224,10511,2,mots_only
train,224_10741,224,10741,2,mots_only
train,224_10806,224,10806,2,mots_only
train,224_10841,224,10841,2,mots_only
train,224_10866,224,10866,2,mots_only
train,224_10901,224,10901,2,mots_only
train,224_10926,224,10926,2,mots_only
train,224_10956,224,10956,2,mots_only
train,224_10981,224,10981,2,mots_only
train,224_10986,224,10986,1,mots_only
train,224_11016,224,11016,1,mots_only
train,224_11046,224,11046,1,mots_only
train,224_11076,224,11076,1,mots_only
train,224_11141,224,11141,1,mots_only
train,224_12619,224,12619,1,mots_only
train,224_12650,224,12650,1,yolo+mots
train,224_12680,224,12680,1,yolo+mots
train,224_12690,224,12690,1,yolo+mots
train,224_12710,224,12710,1,yolo+mots
train,224_12740,224,12740,1,mots_only
train,224_12770,224,12770,1,mots_only
train,224_12800,224,12800,1,mots_only
train,224_12830,224,12830,1,mots_only
train,224_13172,224,13172,1,mots_only
train,224_13202,224,13202,1,mots_only
train,224_13232,224,13232,1,mots_only
train,224_13262,224,13262,1,mots_only
train,224_13292,224,13292,1,mots_only
train,224_13322,224,13322,1,mots_only
train,224_13352,224,13352,1,mots_only
train,224_13382,224,13382,1,mots_only
train,224_13412,224,13412,1,mots_only
train,224_13442,224,13442,1,mots_only
train,224_13472,224,13472,1,mots_only
train,224_13502,224,13502,1,mots_only
train,224_13532,224,13532,1,mots_only
train,224_13562,224,13562,1,mots_only
train,224_13592,224,13592,1,mots_only
train,224_13622,224,13622,1,mots_only
train,224_13652,224,13652,1,mots_only
train,224_13682,224,13682,1,mots_only
train,224_13712,224,13712,1,mots_only
train,224_13742,224,13742,1,mots_only
train,224_13772,224,13772,1,mots_only
train,224_13802,224,13802,1,mots_only
train,224_13832,224,13832,1,mots_only
train,224_13862,224,13862,1,mots_only
train,224_13892,224,13892,1,mots_only
train,224_13952,224,13952,1,mots_only
train,224_13955,224,13955,1,mots_only
train,224_14007,224,14007,1,mots_only
train,224_14017,224,14017,1,mots_only
train,224_14027,224,14027,1,mots_only
train,224_14037,224,14037,1,mots_only
train,224_14057,224,14057,1,mots_only
train,224_14065,224,14065,1,mots_only
train,224_14074,224,14074,1,mots_only
train,224_14085,224,14085,1,mots_only
train,224_14090,224,14090,2,mots_only
train,224_14095,224,14095,1,mots_only
train,224_14097,224,14097,1,mots_only
train,224_14105,224,14105,1,mots_only
train,224_14120,224,14120,1,mots_only
train,224_14150,224,14150,2,mots_only
train,224_14165,224,14165,2,mots_only
train,224_14182,224,14182,2,mots_only
train,224_14225,224,14225,2,mots_only
train,224_14272,224,14272,1,yolo+mots
train,224_14315,224,14315,2,yolo+mots
train,224_14332,224,14332,2,yolo+mots
train,224_14362,224,14362,1,mots_only
train,224_14375,224,14375,2,mots_only
train,224_14435,224,14435,2,mots_only
train,224_14455,224,14455,2,mots_only
train,224_14465,224,14465,2,mots_only
train,224_14525,224,14525,2,mots_only
train,224_14545,224,14545,1,mots_only
train,224_14615,224,14615,1,mots_only
train,224_14692,224,14692,1,mots_only
train,224_14711,224,14711,1,mots_only
train,224_14721,224,14721,1,mots_only
train,224_14722,224,14722,1,mots_only
train,224_14731,224,14731,1,mots_only
train,224_14741,224,14741,1,mots_only
train,224_14752,224,14752,1,mots_only
train,224_14761,224,14761,1,mots_only
train,224_14782,224,14782,1,mots_only
train,224_14902,224,14902,1,mots_only
train,224_14941,224,14941,1,mots_only
train,224_14971,224,14971,1,mots_only
train,224_15031,224,15031,1,mots_only
train,224_15061,224,15061,1,mots_only
train,224_15181,224,15181,1,mots_only
train,224_15200,224,15200,1,mots_only
train,224_15211,224,15211,1,mots_only
train,224_15271,224,15271,1,mots_only
train,224_15301,224,15301,1,mots_only
train,224_15331,224,15331,1,mots_only
train,224_15391,224,15391,1,mots_only
train,224_15410,224,15410,1,mots_only
train,224_15481,224,15481,1,mots_only
train,224_15500,224,15500,1,mots_only
train,224_15511,224,15511,1,mots_only
train,224_15541,224,15541,1,mots_only
train,224_15571,224,15571,1,mots_only
train,224_15601,224,15601,1,mots_only
train,224_15631,224,15631,1,mots_only
train,224_15661,224,15661,1,mots_only
train,224_15691,224,15691,1,mots_only
train,224_15721,224,15721,1,mots_only
train,224_15751,224,15751,1,mots_only
train,224_15781,224,15781,1,mots_only
train,224_15811,224,15811,1,mots_only
train,224_15900,224,15900,1,mots_only
train,224_1593,224,1593,2,mots_only
train,224_15931,224,15931,1,mots_only
train,224_15991,224,15991,1,mots_only
train,224_1602,224,1602,2,mots_only
train,224_16021,224,16021,1,mots_only
train,224_16051,224,16051,1,mots_only
train,224_1608,224,1608,3,mots_only
train,224_16081,224,16081,1,mots_only
train,224_16100,224,16100,1,mots_only
train,224_16111,224,16111,1,mots_only
train,224_16141,224,16141,1,mots_only
train,224_16171,224,16171,1,mots_only
train,224_16190,224,16190,1,mots_only
train,224_16231,224,16231,1,mots_only
train,224_16270,224,16270,1,mots_only
train,224_1638,224,1638,4,mots_only
train,224_1698,224,1698,4,mots_only
train,224_1728,224,1728,5,mots_only
train,224_17378,224,17378,1,mots_only
train,224_17500,224,17500,1,mots_only
train,224_17576,224,17576,1,mots_only
train,224_1758,224,1758,5,mots_only
train,224_17636,224,17636,1,mots_only
train,224_17666,224,17666,1,mots_only
train,224_17696,224,17696,1,mots_only
train,224_17726,224,17726,1,mots_only
train,224_17756,224,17756,1,mots_only
train,224_17816,224,17816,1,mots_only
train,224_17846,224,17846,1,mots_only
train,224_1788,224,1788,5,mots_only
train,224_17906,224,17906,1,mots_only
train,224_17936,224,17936,1,mots_only
train,224_17974,224,17974,1,mots_only
train,224_18044,224,18044,1,mots_only
train,224_1808,224,1808,5,mots_only
train,224_1838,224,1838,5,mots_only
train,224_1848,224,1848,5,mots_only
train,224_1858,224,1858,5,mots_only
train,224_1888,224,1888,5,mots_only
train,224_1918,224,1918,5,mots_only
train,224_1948,224,1948,1,yolo+mots
train,224_2038,224,2038,2,yolo+mots
train,224_2098,224,2098,2,yolo+mots
train,224_2188,224,2188,3,yolo+mots
train,224_2278,224,2278,3,yolo+mots
train,224_2458,224,2458,2,yolo+mots
train,224_2578,224,2578,2,yolo+mots
train,224_2638,224,2638,2,yolo+mots
train,224_2668,224,2668,3,yolo+mots
train,224_2698,224,2698,3,yolo+mots
train,224_2728,224,2728,3,yolo+mots
train,224_2733,224,2733,4,yolo+mots
train,224_2743,224,2743,3,yolo+mots
train,224_2758,224,2758,3,yolo+mots
train,224_2764,224,2764,4,yolo+mots
train,224_2774,224,2774,4,yolo+mots
train,224_2784,224,2784,4,yolo+mots
train,224_2801,224,2801,4,yolo+mots
train,224_2804,224,2804,4,yolo+mots
train,224_2811,224,2811,4,yolo+mots
train,224_2824,224,2824,4,yolo+mots
train,224_2844,224,2844,4,yolo+mots
train,224_2884,224,2884,4,yolo+mots
train,224_2894,224,2894,1,mots_only
train,224_2908,224,2908,4,yolo+mots
train,224_2968,224,2968,4,yolo+mots
train,224_2998,224,2998,4,yolo+mots
train,224_2999,224,2999,4,yolo+mots
train,224_3029,224,3029,4,yolo+mots
train,224_3059,224,3059,2,yolo+mots
train,224_3069,224,3069,2,yolo+mots
train,224_3076,224,3076,2,yolo+mots
train,224_3097,224,3097,3,yolo+mots
train,224_3127,224,3127,1,yolo+mots
train,224_3187,224,3187,2,mots_only
train,224_3337,224,3337,1,mots_only
train,224_4620,224,4620,1,mots_only
train,224_4660,224,4660,1,mots_only
train,224_4780,224,4780,1,mots_only
train,224_4870,224,4870,1,yolo+mots
train,224_4990,224,4990,1,yolo+mots
train,224_5020,224,5020,1,mots_only
train,224_5050,224,5050,1,mots_only
train,224_5080,224,5080,1,mots_only
train,224_5110,224,5110,1,mots_only
train,224_5170,224,5170,1,mots_only
train,224_5235,224,5235,1,mots_only
train,225_10030,225,10030,1,mots_only
train,225_10160,225,10160,1,mots_only
train,225_1020,225,1020,1,mots_only
train,225_10290,225,10290,1,mots_only
train,225_1111,225,1111,1,mots_only
train,225_1174,225,1174,1,mots_only
train,225_1204,225,1204,1,mots_only
train,225_1214,225,1214,1,mots_only
train,225_1226,225,1226,1,mots_only
train,225_1758,225,1758,1,mots_only
train,225_1783,225,1783,1,yolo+mots
train,225_1813,225,1813,1,yolo+mots
train,225_1843,225,1843,1,yolo+mots
train,225_1863,225,1863,1,yolo+mots
train,225_1903,225,1903,1,yolo+mots
train,225_1922,225,1922,1,yolo+mots
train,225_2006,225,2006,1,mots_only
train,225_2930,225,2930,1,mots_only
train,225_3013,225,3013,1,mots_only
train,225_3063,225,3063,2,mots_only
train,225_3233,225,3233,1,yolo+mots
train,225_3273,225,3273,1,yolo+mots
train,225_3363,225,3363,1,yolo+mots
train,225_3483,225,3483,1,yolo+mots
train,225_3545,225,3545,1,yolo+mots
train,225_3658,225,3658,1,yolo+mots
train,225_3778,225,3778,1,yolo+mots
train,225_3830,225,3830,1,mots_only
train,225_4060,225,4060,1,mots_only
train,225_4144,225,4144,2,mots_only
train,225_4194,225,4194,3,mots_only
train,225_4264,225,4264,2,yolo+mots
train,225_4304,225,4304,2,yolo+mots
train,225_4314,225,4314,2,yolo+mots
train,225_4334,225,4334,2,yolo+mots
train,225_4370,225,4370,2,yolo+mots
train,225_4380,225,4380,2,yolo+mots
train,225_4381,225,4381,1,yolo+mots
train,225_4390,225,4390,2,yolo+mots
train,225_4400,225,4400,2,yolo+mots
train,225_4410,225,4410,2,yolo+mots
train,225_4420,225,4420,2,yolo+mots
train,225_4430,225,4430,2,yolo+mots
train,225_4440,225,4440,2,yolo+mots
train,225_4460,225,4460,2,yolo+mots
train,225_4480,225,4480,2,yolo+mots
train,225_4490,225,4490,2,yolo+mots
train,225_4500,225,4500,2,yolo+mots
train,225_4510,225,4510,2,yolo+mots
train,225_4521,225,4521,2,yolo+mots
train,225_4530,225,4530,3,yolo+mots
train,225_4560,225,4560,2,yolo+mots
train,225_4561,225,4561,2,yolo+mots
train,225_4634,225,4634,3,yolo+mots
train,225_4720,225,4720,1,yolo+mots
train,225_4800,225,4800,1,yolo+mots
train,225_4870,225,4870,1,yolo+mots
train,225_4945,225,4945,1,yolo+mots
train,225_5009,225,5009,1,yolo+mots
train,225_5017,225,5017,1,yolo+mots
train,225_5019,225,5019,1,yolo+mots
train,225_5022,225,5022,1,yolo+mots
train,225_5024,225,5024,1,yolo+mots
train,225_5025,225,5025,1,yolo+mots
train,225_5029,225,5029,1,yolo+mots
train,225_5038,225,5038,2,yolo+mots
train,225_5039,225,5039,1,yolo+mots
train,225_5109,225,5109,2,yolo+mots
train,225_5149,225,5149,1,yolo+mots
train,225_5239,225,5239,1,yolo+mots
train,225_5349,225,5349,2,yolo+mots
train,225_5409,225,5409,1,yolo+mots
train,225_5499,225,5499,1,yolo+mots
train,225_5537,225,5537,1,yolo+mots
train,225_5577,225,5577,1,yolo+mots
train,225_5597,225,5597,1,yolo+mots
train,225_5717,225,5717,1,yolo+mots
train,225_5827,225,5827,1,yolo+mots
train,225_5897,225,5897,3,yolo+mots
train,225_5927,225,5927,3,yolo+mots
train,225_6027,225,6027,3,yolo+mots
train,225_6107,225,6107,1,yolo+mots
train,225_6188,225,6188,2,yolo+mots
train,225_6208,225,6208,2,yolo+mots
train,225_6250,225,6250,2,yolo+mots
train,225_6251,225,6251,2,yolo+mots
train,225_6374,225,6374,1,yolo+mots
train,225_6377,225,6377,1,yolo+mots
train,225_6453,225,6453,2,mots_only
train,225_6465,225,6465,1,mots_only
train,225_6494,225,6494,1,mots_only
train,225_6516,225,6516,1,mots_only
train,225_6584,225,6584,1,mots_only
train,225_6604,225,6604,1,mots_only
train,225_6616,225,6616,1,mots_only
train,225_6653,225,6653,2,mots_only
train,225_6674,225,6674,1,yolo+mots
train,225_6733,225,6733,1,yolo+mots
train,225_6793,225,6793,2,yolo+mots
train,225_6794,225,6794,1,yolo+mots
train,225_6833,225,6833,1,yolo+mots
train,225_6872,225,6872,1,yolo+mots
train,225_6942,225,6942,2,yolo+mots
train,225_7004,225,7004,2,yolo+mots
train,225_7012,225,7012,2,yolo+mots
train,225_7022,225,7022,2,yolo+mots
train,225_7064,225,7064,2,yolo+mots
train,225_7083,225,7083,3,yolo+mots
train,225_7124,225,7124,1,yolo+mots
train,225_7154,225,7154,2,yolo+mots
train,225_7163,225,7163,2,yolo+mots
train,225_7184,225,7184,2,yolo+mots
train,225_7214,225,7214,1,yolo+mots
train,225_7218,225,7218,1,yolo+mots
train,225_7241,225,7241,1,yolo+mots
train,225_7274,225,7274,2,yolo+mots
train,225_7304,225,7304,2,yolo+mots
train,225_7334,225,7334,2,yolo+mots
train,225_7370,225,7370,1,yolo+mots
train,225_7395,225,7395,1,yolo+mots
train,225_7405,225,7405,1,yolo+mots
train,225_7424,225,7424,1,yolo+mots
train,225_7454,225,7454,1,yolo+mots
train,225_7484,225,7484,1,yolo+mots
train,225_7495,225,7495,1,mots_only
train,225_797,225,797,2,mots_only
train,225_8235,225,8235,1,mots_only
train,225_827,225,827,2,mots_only
train,225_8295,225,8295,1,yolo+mots
train,225_8306,225,8306,1,yolo+mots
train,225_8328,225,8328,1,yolo+mots
train,225_8334,225,8334,1,yolo+mots
train,225_8378,225,8378,1,yolo+mots
train,225_8388,225,8388,1,yolo+mots
train,225_8398,225,8398,1,yolo+mots
train,225_8434,225,8434,2,yolo+mots
train,225_8438,225,8438,4,yolo+mots
train,225_8468,225,8468,2,yolo+mots
train,225_8476,225,8476,3,yolo+mots
train,225_8478,225,8478,3,yolo+mots
train,225_8498,225,8498,3,yolo+mots
train,225_8528,225,8528,4,yolo+mots
train,225_867,225,867,2,mots_only
train,225_8686,225,8686,2,yolo+mots
train,225_8789,225,8789,3,yolo+mots
train,225_8819,225,8819,4,yolo+mots
train,225_8849,225,8849,3,yolo+mots
train,225_8875,225,8875,6,yolo+mots
train,225_8885,225,8885,4,yolo+mots
train,225_8935,225,8935,4,yolo+mots
train,225_8975,225,8975,3,yolo+mots
train,225_898,225,898,2,mots_only
train,225_9069,225,9069,1,yolo+mots
train,225_9079,225,9079,4,yolo+mots
train,225_9106,225,9106,3,yolo+mots
train,225_9136,225,9136,3,yolo+mots
train,225_9173,225,9173,2,yolo+mots
train,225_918,225,918,2,mots_only
train,225_9196,225,9196,2,yolo+mots
train,225_9203,225,9203,3,yolo+mots
train,225_927,225,927,2,mots_only
train,225_9286,225,9286,2,yolo+mots
train,225_9293,225,9293,3,yolo+mots
train,225_9296,225,9296,2,yolo+mots
train,225_9323,225,9323,2,yolo+mots
train,225_9356,225,9356,3,yolo+mots
train,225_9383,225,9383,2,yolo+mots
train,225_9406,225,9406,2,yolo+mots
train,225_9413,225,9413,1,yolo+mots
train,225_9443,225,9443,1,yolo+mots
train,225_9446,225,9446,1,yolo+mots
train,225_9496,225,9496,1,yolo+mots
train,225_9526,225,9526,3,yolo+mots
train,225_957,225,957,2,mots_only
train,225_9586,225,9586,1,yolo+mots
train,225_9629,225,9629,2,yolo+mots
train,225_9645,225,9645,2,yolo+mots
train,225_970,225,970,2,mots_only
train,225_9700,225,9700,2,yolo+mots
train,225_9750,225,9750,3,yolo+mots
train,225_9930,225,9930,1,yolo+mots
train,225_9950,225,9950,1,mots_only
train,226_2397,226,2397,1,mots_only
train,226_2447,226,2447,2,mots_only
train,226_2540,226,2540,1,yolo+mots
train,226_2590,226,2590,2,yolo+mots
train,226_2610,226,2610,2,yolo+mots
train,226_2661,226,2661,2,yolo+mots
train,226_2711,226,2711,2,yolo+mots
train,226_2721,226,2721,2,yolo+mots
train,226_2731,226,2731,2,yolo+mots
train,226_2738,226,2738,1,yolo+mots
train,226_2793,226,2793,1,mots_only
train,226_5000,226,5000,1,mots_only
train,226_5030,226,5030,1,mots_only
train,226_5060,226,5060,1,mots_only
train,226_5090,226,5090,1,mots_only
train,226_5120,226,5120,1,mots_only
train,226_5150,226,5150,1,mots_only
train,226_5180,226,5180,1,mots_only
train,226_5210,226,5210,1,mots_only
train,226_5240,226,5240,1,mots_only
train,226_5270,226,5270,1,mots_only
train,226_5300,226,5300,1,mots_only
train,226_5330,226,5330,1,mots_only
train,226_5360,226,5360,1,mots_only
train,226_5430,226,5430,1,mots_only
train,226_5450,226,5450,1,mots_only
train,226_5480,226,5480,1,mots_only
train,226_5510,226,5510,1,mots_only
train,226_5540,226,5540,1,mots_only
train,226_5570,226,5570,1,mots_only
train,226_5600,226,5600,1,mots_only
train,226_5640,226,5640,1,mots_only
train,226_5950,226,5950,1,mots_only
train,226_6039,226,6039,1,yolo+mots
train,226_6132,226,6132,2,yolo+mots
train,226_6171,226,6171,1,yolo+mots
train,226_6191,226,6191,2,yolo+mots
train,226_6211,226,6211,2,yolo+mots
train,226_6231,226,6231,2,yolo+mots
train,226_6251,226,6251,2,yolo+mots
train,226_6261,226,6261,2,yolo+mots
train,226_6271,226,6271,2,yolo+mots
train,226_6291,226,6291,3,yolo+mots
train,226_6311,226,6311,3,yolo+mots
train,226_6331,226,6331,2,yolo+mots
train,226_6392,226,6392,2,yolo+mots
train,226_6437,226,6437,2,yolo+mots
train,226_6503,226,6503,2,yolo+mots
train,226_6513,226,6513,1,yolo+mots
train,226_6568,226,6568,1,mots_only
train,227_1566,227,1566,1,mots_only
train,227_1600,227,1600,2,mots_only
train,227_1630,227,1630,3,mots_only
train,227_1650,227,1650,1,yolo+mots
train,227_1700,227,1700,1,yolo+mots
train,227_1735,227,1735,4,mots_only
train,227_1755,227,1755,1,yolo+mots
train,227_1775,227,1775,4,mots_only
train,227_1805,227,1805,1,yolo+mots
train,227_1810,227,1810,4,mots_only
train,227_1825,227,1825,4,mots_only
train,227_1845,227,1845,4,mots_only
train,227_1865,227,1865,4,mots_only
train,227_1870,227,1870,4,mots_only
train,227_1960,227,1960,4,mots_only
train,227_2010,227,2010,4,mots_only
train,227_2047,227,2047,1,yolo+mots
train,227_2057,227,2057,2,yolo+mots
train,227_2100,227,2100,4,mots_only
train,227_2137,227,2137,1,yolo+mots
train,227_2207,227,2207,3,yolo+mots
train,227_2223,227,2223,2,yolo+mots
train,227_2227,227,2227,1,yolo+mots
train,227_2237,227,2237,1,mots_only
train,227_2247,227,2247,1,yolo+mots
train,227_2254,227,2254,1,yolo+mots
train,227_2267,227,2267,1,mots_only
train,227_2272,227,2272,1,mots_only
train,227_4477,227,4477,1,mots_only
train,227_4510,227,4510,1,mots_only
train,227_4540,227,4540,1,mots_only
train,227_4580,227,4580,1,mots_only
train,227_4630,227,4630,1,mots_only
train,227_4660,227,4660,1,mots_only
train,227_5507,227,5507,1,mots_only
train,227_5517,227,5517,1,mots_only
train,227_5525,227,5525,2,mots_only
train,227_5532,227,5532,3,mots_only
train,227_5537,227,5537,1,mots_only
train,227_5544,227,5544,4,mots_only
train,227_5547,227,5547,1,mots_only
train,227_5557,227,5557,3,mots_only
train,227_5567,227,5567,1,yolo+mots
train,227_5577,227,5577,1,yolo+mots
train,227_5587,227,5587,4,mots_only
train,227_5597,227,5597,1,yolo+mots
train,227_5617,227,5617,4,mots_only
train,227_5626,227,5626,4,mots_only
train,227_5631,227,5631,1,yolo+mots
train,227_5651,227,5651,4,mots_only
train,227_5661,227,5661,4,mots_only
train,227_5681,227,5681,4,mots_only
train,227_5691,227,5691,4,mots_only
train,227_5711,227,5711,1,mots_only
train,227_5721,227,5721,1,yolo+mots
train,227_5726,227,5726,4,mots_only
train,227_5771,227,5771,1,yolo+mots
train,227_5781,227,5781,4,mots_only
train,227_5801,227,5801,1,yolo+mots
train,227_5811,227,5811,4,mots_only
train,227_5841,227,5841,1,yolo+mots
train,227_5856,227,5856,4,mots_only
train,227_5871,227,5871,2,yolo+mots
train,227_5891,227,5891,1,yolo+mots
train,227_5901,227,5901,2,yolo+mots
train,227_5926,227,5926,1,yolo+mots
train,227_5931,227,5931,1,yolo+mots
train,227_5936,227,5936,1,yolo+mots
train,227_5946,227,5946,3,mots_only
train,227_5951,227,5951,2,mots_only
train,227_5970,227,5970,1,yolo+mots
train,227_5991,227,5991,1,mots_only
train,227_6011,227,6011,1,mots_only
train,227_7134,227,7134,1,mots_only
train,227_7164,227,7164,1,yolo+mots
train,227_7189,227,7189,2,mots_only
train,227_7224,227,7224,2,mots_only
train,227_7254,227,7254,2,mots_only
train,227_7296,227,7296,1,mots_only
train,227_7314,227,7314,2,mots_only
train,227_7374,227,7374,2,mots_only
train,227_7386,227,7386,2,mots_only
train,227_7416,227,7416,2,mots_only
train,227_7434,227,7434,2,mots_only
train,227_7438,227,7438,2,mots_only
train,227_7439,227,7439,2,mots_only
train,227_7441,227,7441,2,mots_only
train,227_7446,227,7446,2,mots_only
train,227_7461,227,7461,1,yolo+mots
train,227_7464,227,7464,2,mots_only
train,227_7476,227,7476,2,mots_only
train,227_7544,227,7544,2,mots_only
train,227_7566,227,7566,1,mots_only
train,227_7596,227,7596,1,mots_only
train,228_10829,228,10829,1,mots_only
train,228_10859,228,10859,1,mots_only
train,228_10885,228,10885,1,mots_only
train,228_10909,228,10909,1,mots_only
train,228_10945,228,10945,1,mots_only
train,228_11091,228,11091,1,mots_only
train,228_11098,228,11098,1,yolo+mots
train,228_11126,228,11126,3,mots_only
train,228_11146,228,11146,2,yolo+mots
train,228_11181,228,11181,2,yolo+mots
train,228_11211,228,11211,2,yolo+mots
train,228_11220,228,11220,2,yolo+mots
train,228_11222,228,11222,2,yolo+mots
train,228_11232,228,11232,2,yolo+mots
train,228_11240,228,11240,2,yolo+mots
train,228_11250,228,11250,2,yolo+mots
train,228_11260,228,11260,3,yolo+mots
train,228_11261,228,11261,2,yolo+mots
train,228_11262,228,11262,2,yolo+mots
train,228_11265,228,11265,2,yolo+mots
train,228_11267,228,11267,2,yolo+mots
train,228_11270,228,11270,2,yolo+mots
train,228_11272,228,11272,1,yolo+mots
train,228_11273,228,11273,2,yolo+mots
train,228_11283,228,11283,2,yolo+mots
train,228_11293,228,11293,1,yolo+mots
train,228_11303,228,11303,1,yolo+mots
train,228_11312,228,11312,1,yolo+mots
train,228_11320,228,11320,1,yolo+mots
train,228_11334,228,11334,1,yolo+mots
train,228_11340,228,11340,1,mots_only
train,228_11353,228,11353,1,mots_only
train,228_11691,228,11691,1,mots_only
train,228_11701,228,11701,1,yolo+mots
train,228_11704,228,11704,1,yolo+mots
train,228_11731,228,11731,1,yolo+mots
train,228_11751,228,11751,1,yolo+mots
train,228_11761,228,11761,1,yolo+mots
train,228_11768,228,11768,1,yolo+mots
train,228_11792,228,11792,1,yolo+mots
train,228_11822,228,11822,2,mots_only
train,228_11852,228,11852,1,mots_only
train,228_18619,228,18619,1,mots_only
train,228_18622,228,18622,1,yolo+mots
train,228_18627,228,18627,1,mots_only
train,228_18633,228,18633,2,mots_only
train,228_18634,228,18634,1,yolo+mots
train,228_18639,228,18639,1,yolo+mots
train,228_18648,228,18648,1,mots_only
train,228_18660,228,18660,1,mots_only
train,228_4015,228,4015,1,mots_only
train,228_4077,228,4077,1,mots_only
train,228_4107,228,4107,1,mots_only
train,228_4114,228,4114,1,mots_only
train,228_4167,228,4167,1,mots_only
train,228_4208,228,4208,1,mots_only
train,228_5955,228,5955,1,mots_only
train,228_6018,228,6018,2,mots_only
train,228_6025,228,6025,2,mots_only
train,228_6035,228,6035,2,mots_only
train,228_6055,228,6055,2,mots_only
train,228_6075,228,6075,2,mots_only
train,228_6099,228,6099,2,mots_only
train,228_6169,228,6169,1,mots_only
train,228_7100,228,7100,1,mots_only
train,228_7110,228,7110,1,mots_only
train,228_7127,228,7127,2,mots_only
train,228_7155,228,7155,2,mots_only
train,228_7157,228,7157,2,mots_only
train,228_7164,228,7164,1,mots_only
train,228_7170,228,7170,2,mots_only
train,228_7210,228,7210,2,mots_only
train,228_7272,228,7272,1,yolo+mots
train,228_7282,228,7282,1,yolo+mots
train,228_7292,228,7292,1,yolo+mots
train,228_7325,228,7325,1,mots_only
train,229_0,229,0,1,yolo+mots
train,229_1001,229,1001,3,mots_only
train,229_1009,229,1009,1,yolo+mots
train,229_1019,229,1019,9,mots_only
train,229_1025,229,1025,1,yolo+mots
train,229_1037,229,1037,11,mots_only
train,229_1052,229,1052,12,mots_only
train,229_1077,229,1077,12,mots_only
train,229_1137,229,1137,12,mots_only
train,229_12,229,12,2,mots_only
train,229_1207,229,1207,12,mots_only
train,229_1217,229,1217,12,mots_only
train,229_126,229,126,2,mots_only
train,229_1277,229,1277,12,mots_only
train,229_130,229,130,2,mots_only
train,229_1317,229,1317,1,yolo+mots
train,229_1331,229,1331,12,mots_only
train,229_1341,229,1341,11,mots_only
train,229_1348,229,1348,1,yolo+mots
train,229_1352,229,1352,7,mots_only
train,229_1357,229,1357,7,mots_only
train,229_1364,229,1364,5,mots_only
train,229_1370,229,1370,3,mots_only
train,229_1377,229,1377,2,mots_only
train,229_1383,229,1383,1,mots_only
train,229_1384,229,1384,1,mots_only
train,229_1387,229,1387,1,mots_only
train,229_1391,229,1391,1,mots_only
train,229_1392,229,1392,1,mots_only
train,229_140,229,140,1,yolo+mots
train,229_150,229,150,1,yolo+mots
train,229_162,229,162,7,mots_only
train,229_1635,229,1635,1,mots_only
train,229_1646,229,1646,3,mots_only
train,229_1651,229,1651,5,mots_only
train,229_1657,229,1657,6,mots_only
train,229_1664,229,1664,9,mots_only
train,229_1671,229,1671,10,mots_only
train,229_1678,229,1678,11,mots_only
train,229_1682,229,1682,12,mots_only
train,229_1695,229,1695,1,yolo+mots
train,229_172,229,172,8,mots_only
train,229_1775,229,1775,12,mots_only
train,229_1805,229,1805,12,mots_only
train,229_1815,229,1815,12,mots_only
train,229_1835,229,1835,12,mots_only
train,229_186,229,186,9,mots_only
train,229_1895,229,1895,12,mots_only
train,229_1905,229,1905,11,mots_only
train,229_1913,229,1913,9,mots_only
train,229_1917,229,1917,1,yolo+mots
train,229_1921,229,1921,6,mots_only
train,229_1926,229,1926,4,mots_only
train,229_1931,229,1931,1,yolo+mots
train,229_1936,229,1936,2,mots_only
train,229_196,229,196,10,mots_only
train,229_2172,229,2172,2,mots_only
train,229_2175,229,2175,3,mots_only
train,229_2185,229,2185,4,mots_only
train,229_2191,229,2191,6,mots_only
train,229_2196,229,2196,9,mots_only
train,229_2202,229,2202,11,mots_only
train,229_2210,229,2210,12,mots_only
train,229_2280,229,2280,12,mots_only
train,229_230,229,230,11,mots_only
train,229_2300,229,2300,12,mots_only
train,229_2320,229,2320,2,yolo+mots
train,229_2340,229,2340,12,mots_only
train,229_2360,229,2360,1,yolo+mots
train,229_2379,229,2379,12,mots_only
train,229_2389,229,2389,10,mots_only
train,229_2391,229,2391,9,mots_only
train,229_2398,229,2398,1,yolo+mots
train,229_2400,229,2400,6,mots_only
train,229_2404,229,2404,4,mots_only
train,229_2413,229,2413,2,mots_only
train,229_294,229,294,1,mots_only
train,229_304,229,304,12,mots_only
train,229_334,229,334,1,mots_only
train,229_364,229,364,12,mots_only
train,229_394,229,394,1,yolo+mots
train,229_404,229,404,1,yolo+mots
train,229_424,229,424,1,yolo+mots
train,229_434,229,434,12,mots_only
train,229_454,229,454,12,mots_only
train,229_504,229,504,12,mots_only
train,229_522,229,522,12,mots_only
train,229_530,229,530,11,mots_only
