split,image,kept,reason,boxes_out
train,224_2884,False,ambiguous_motion,0
train,224_2894,False,excluded_species,0
train,224_2908,True,ok,4
train,224_2968,True,ok,4
train,224_2998,True,ok,4
train,224_2999,True,ok,4
train,224_3029,True,ok,4
train,224_3059,True,ok,2
train,224_3069,True,ok,2
train,224_3076,True,ok,2
train,224_3097,True,ok,3
train,224_3127,True,ok,1
train,224_3187,True,ok,2
train,224_3337,True,ok,1
train,224_4620,True,ok,1
train,224_4660,True,ok,1
train,224_4780,True,ok,1
train,224_4870,True,ok,1
train,224_4990,True,ok,1
train,224_5020,True,ok,1
train,224_5050,True,ok,1
train,224_5080,True,ok,1
train,224_5110,True,ok,1
train,224_5170,True,ok,1
train,224_5235,True,ok,1
train,225_10030,True,ok,1
train,225_10160,True,ok,1
train,225_1020,False,excluded_species,0
train,225_10290,True,ok,1
train,225_1111,False,excluded_species,0
train,225_1174,False,excluded_species,0
train,225_1204,False,excluded_species,0
train,225_1214,False,excluded_species,0
train,225_1226,False,excluded_species,0
train,225_1758,True,ok,1
train,225_1783,True,ok,1
train,225_1813,True,ok,1
train,225_1843,True,ok,1
train,225_1863,True,ok,1
train,225_1903,True,ok,1
train,225_1922,True,ok,1
train,225_2006,True,ok,1
train,225_2930,True,ok,1
train,225_3013,True,ok,1
train,225_3063,True,ok,2
train,225_3233,True,ok,1
train,225_3273,True,ok,1
train,225_3363,True,ok,1
train,225_3483,True,ok,1
train,225_3545,True,ok,1
train,225_3658,True,ok,1
train,225_3778,True,ok,1
train,225_3830,True,ok,1
train,225_4060,True,ok,1
train,225_4144,True,ok,2
train,225_4194,True,ok,3
train,225_4264,True,ok,2
train,225_4304,True,ok,2
train,225_4314,True,ok,2
train,225_4334,True,ok,2
train,225_4370,True,ok,2
train,225_4380,False,ambiguous_motion,0
train,225_4381,True,ok,1
train,225_4390,False,ambiguous_motion,0
train,225_4400,False,ambiguous_motion,0
train,225_4410,True,ok,2
train,225_4420,False,ambiguous_motion,0
train,225_4430,True,ok,2
train,225_4440,True,ok,2
train,225_4460,True,ok,2
train,225_4480,True,ok,2
train,225_4490,False,ambiguous_motion,0
train,225_4500,True,ok,2
train,225_4510,True,ok,2
train,225_4521,True,ok,2
train,225_4530,False,ambiguous_motion,0
train,225_4560,True,ok,2
train,225_4561,True,ok,2
train,225_4634,True,ok,3
train,225_4720,True,ok,1
train,225_4800,True,ok,1
train,225_4870,True,ok,1
train,225_4945,True,ok,1
train,225_5009,True,ok,1
train,225_5017,False,ambiguous_motion,0
train,225_5019,True,ok,1
train,225_5022,True,ok,1
train,225_5024,True,ok,1
train,225_5025,True,ok,1
train,225_5029,True,ok,1
train,225_5038,True,ok,2
train,225_5039,True,ok,1
train,225_5109,True,ok,2
train,225_5149,True,ok,1
train,225_5239,True,ok,1
train,225_5349,False,ambiguous_motion,0
train,225_5409,True,ok,1
train,225_5499,True,ok,1
train,225_5537,True,ok,1
train,225_5577,True,ok,1
train,225_5597,True,ok,1
train,225_5717,True,ok,1
train,225_5827,True,ok,1
train,225_5897,True,ok,3
train,225_5927,True,ok,3
train,225_6027,True,ok,3
train,225_6107,True,ok,1
train,225_6188,True,ok,2
train,225_6208,True,ok,2
train,225_6250,True,ok,2
train,225_6251,True,ok,2
train,225_6374,False,ambiguous_motion,0
train,225_6377,True,ok,1
train,225_6453,True,ok,2
train,225_6465,True,ok,1
train,225_6494,True,ok,1
train,225_6516,True,ok,1
train,225_6584,True,ok,1
train,225_6604,True,ok,1
train,225_6616,True,ok,1
train,225_6653,True,ok,2
train,225_6674,True,ok,1
train,225_6733,True,ok,1
train,225_6793,True,ok,2
train,225_6794,True,ok,1
train,225_6833,True,ok,1
train,225_6872,True,ok,1
train,225_6942,True,ok,2
train,225_7004,True,ok,2
train,225_7012,True,ok,2
train,225_7022,True,ok,2
train,225_7064,False,ambiguous_motion,0
train,225_7083,True,ok,3
train,225_7124,True,ok,1
train,225_7154,False,ambiguous_motion,0
train,225_7163,True,ok,2
train,225_7184,True,ok,2
train,225_7214,False,ambiguous_motion,0
train,225_7218,True,ok,1
train,225_7241,True,ok,1
train,225_7274,True,ok,2
train,225_7304,True,ok,2
train,225_7334,False,ambiguous_motion,0
train,225_7370,True,ok,1
train,225_7395,True,ok,1
train,225_7405,True,ok,1
train,225_7424,True,ok,1
train,225_7454,True,ok,1
train,225_7484,True,ok,1
train,225_7495,True,ok,1
train,225_797,False,excluded_species,0
train,225_8235,True,ok,1
train,225_827,False,excluded_species,0
train,225_8295,True,ok,1
train,225_8306,True,ok,1
train,225_8328,True,ok,1
train,225_8334,True,ok,1
train,225_8378,True,ok,1
train,225_8388,True,ok,1
train,225_8398,True,ok,1
train,225_8434,True,ok,2
train,225_8438,False,ambiguous_motion,0
train,225_8468,False,ambiguous_motion,0
train,225_8476,True,ok,3
train,225_8478,False,ambiguous_motion,0
train,225_8498,False,ambiguous_motion,0
train,225_8528,True,ok,4
train,225_867,False,excluded_species,0
train,225_8686,True,ok,2
train,225_8789,True,ok,3
train,225_8819,False,ambiguous_motion,0
train,225_8849,False,ambiguous_motion,0
train,225_8875,True,ok,6
train,225_8885,True,ok,4
train,225_8935,True,ok,4
train,225_8975,True,ok,3
train,225_898,False,excluded_species,0
train,225_9069,True,ok,1
train,225_9079,True,ok,4
train,225_9106,True,ok,3
train,225_9136,True,ok,3
train,225_9173,True,ok,2
train,225_918,False,excluded_species,0
train,225_9196,True,ok,2
train,225_9203,False,ambiguous_motion,0
train,225_927,False,excluded_species,0
train,225_9286,True,ok,2
train,225_9293,False,ambiguous_motion,0
train,225_9296,True,ok,2
train,225_9323,True,ok,2
train,225_9356,True,ok,3
train,225_9383,False,ambiguous_motion,0
train,225_9406,True,ok,2
train,225_9413,True,ok,1
train,225_9443,True,ok,1
train,225_9446,True,ok,1
train,225_9496,True,ok,1
train,225_9526,True,ok,3
train,225_957,False,excluded_species,0
train,225_9586,True,ok,1
train,225_9629,True,ok,2
train,225_9645,True,ok,2
train,225_970,False,excluded_species,0
train,225_9700,True,ok,2
train,225_9750,True,ok,3
train,225_9930,True,ok,1
train,225_9950,True,ok,1
train,226_2397,True,ok,1
train,226_2447,True,ok,2
train,226_2540,True,ok,1
train,226_2590,False,ambiguous_motion,0
train,226_2610,True,ok,2
train,226_2661,True,ok,2
train,226_2711,False,ambiguous_motion,0
train,226_2721,False,ambiguous_motion,0
train,226_2731,False,ambiguous_motion,0
train,226_2738,True,ok,1
train,226_2793,True,ok,1
train,226_5000,False,excluded_species,0
train,226_5030,False,excluded_species,0
train,226_5060,False,excluded_species,0
train,226_5090,False,excluded_species,0
train,226_5120,False,excluded_species,0
train,226_5150,False,excluded_species,0
train,226_5180,False,excluded_species,0
train,226_5210,False,excluded_species,0
train,226_5240,False,excluded_species,0
train,226_5270,False,excluded_species,0
train,226_5300,False,excluded_species,0
train,226_5330,False,excluded_species,0
train,226_5360,False,excluded_species,0
train,226_5430,False,excluded_species,0
train,226_5450,False,excluded_species,0
train,226_5480,False,excluded_species,0
train,226_5510,False,excluded_species,0
train,226_5540,False,excluded_species,0
train,226_5570,False,excluded_species,0
train,226_5600,False,excluded_species,0
train,226_5640,False,excluded_species,0
train,226_5950,True,ok,1
train,226_6039,True,ok,1
train,226_6132,True,ok,2
train,226_6171,True,ok,1
train,226_6191,True,ok,2
train,226_6211,True,ok,2
train,226_6231,True,ok,2
train,226_6251,True,ok,2
train,226_6261,True,ok,2
train,226_6271,True,ok,2
train,226_6291,True,ok,3
train,226_6311,True,ok,3
train,226_6331,True,ok,2
train,226_6392,True,ok,2
train,226_6437,True,ok,2
train,226_6503,True,ok,2
train,226_6513,True,ok,1
train,226_6568,True,ok,1
train,227_1566,True,ok,1
train,227_1600,True,ok,2
train,227_1630,True,ok,3
train,227_1650,True,ok,1
train,227_1700,True,ok,1
train,227_1735,True,ok,4
train,227_1755,True,ok,1
train,227_1775,True,ok,4
train,227_1805,False,ambiguous_motion,0
train,227_1810,True,ok,4
train,227_1825,True,ok,4
train,227_1845,True,ok,4
train,227_1865,True,ok,4
train,227_1870,True,ok,4
train,227_1960,True,ok,4
train,227_2010,True,ok,4
train,227_2047,True,ok,1
train,227_2057,False,ambiguous_motion,0
train,227_2100,True,ok,4
train,227_2137,True,ok,1
train,227_2207,False,ambiguous_motion,0
train,227_2223,True,ok,2
train,227_2227,False,ambiguous_motion,0
train,227_2237,True,ok,1
train,227_2247,True,ok,1
train,227_2254,True,ok,1
train,227_2267,True,ok,1
train,227_2272,True,ok,1
train,227_4477,False,excluded_species,0
train,227_4510,False,excluded_species,0
train,227_4540,False,excluded_species,0
train,227_4580,False,excluded_species,0
train,227_4630,False,excluded_species,0
train,227_4660,False,excluded_species,0
train,227_5507,True,ok,1
train,227_5517,True,ok,1
train,227_5525,True,ok,2
train,227_5532,True,ok,3
train,227_5537,True,ok,1
train,227_5544,True,ok,4
train,227_5547,True,ok,1
train,227_5557,True,ok,3
train,227_5567,True,ok,1
train,227_5577,True,ok,1
train,227_5587,True,ok,4
train,227_5597,True,ok,1
train,227_5617,True,ok,4
train,227_5626,True,ok,4
train,227_5631,True,ok,1
train,227_5651,True,ok,4
train,227_5661,True,ok,4
train,227_5681,True,ok,4
train,227_5691,True,ok,4
train,227_5711,True,ok,1
train,227_5721,True,ok,1
train,227_5726,True,ok,4
train,227_5771,True,ok,1
train,227_5781,True,ok,4
train,227_5801,False,ambiguous_motion,0
train,227_5811,True,ok,4
train,227_5841,False,ambiguous_motion,0
train,227_5856,True,ok,4
train,227_5871,False,ambiguous_motion,0
train,227_5891,True,ok,1
train,227_5901,True,ok,2
train,227_5926,True,ok,1
train,227_5931,False,ambiguous_motion,0
train,227_5936,True,ok,1
train,227_5946,True,ok,3
train,227_5951,True,ok,2
train,227_5970,True,ok,1
train,227_5991,True,ok,1
train,227_6011,True,ok,1
train,227_7134,True,ok,1
train,227_7164,True,ok,1
train,227_7189,True,ok,2
train,227_7224,True,ok,2
train,227_7254,True,ok,2
train,227_7296,True,ok,1
train,227_7314,True,ok,2
train,227_7374,True,ok,2
train,227_7386,True,ok,2
train,227_7416,True,ok,2
train,227_7434,True,ok,2
train,227_7438,True,ok,2
train,227_7439,True,ok,2
train,227_7441,True,ok,2
train,227_7446,True,ok,2
train,227_7461,True,ok,1
train,227_7464,True,ok,2
train,227_7476,True,ok,2
train,227_7544,True,ok,2
train,227_7566,True,ok,1
train,227_7596,True,ok,1
train,228_10829,False,excluded_species,0
train,228_10859,False,excluded_species,0
train,228_10885,False,excluded_species,0
train,228_10909,False,excluded_species,0
train,228_10945,False,excluded_species,0
train,228_11091,True,ok,1
train,228_11098,True,ok,1
train,228_11126,True,ok,3
train,228_11146,True,ok,2
train,228_11181,True,ok,2
train,228_11211,False,ambiguous_motion,0
train,228_11220,False,ambiguous_motion,0
train,228_11222,True,ok,2
train,228_11232,True,ok,2
train,228_11240,True,ok,2
train,228_11250,True,ok,2
train,228_11260,True,ok,3
train,228_11261,False,ambiguous_motion,0
train,228_11262,True,ok,2
train,228_11265,True,ok,2
train,228_11267,True,ok,2
train,228_11270,True,ok,2
train,228_11272,True,ok,1
train,228_11273,False,ambiguous_motion,0
train,228_11283,True,ok,2
train,228_11293,True,ok,1
train,228_11303,True,ok,1
train,228_11312,True,ok,1
train,228_11320,False,ambiguous_motion,0
train,228_11334,True,ok,1
train,228_11340,True,ok,1
train,228_11353,True,ok,1
train,228_11691,True,ok,1
train,228_11701,True,ok,1
train,228_11704,True,ok,1
train,228_11731,True,ok,1
train,228_11751,True,ok,1
train,228_11761,True,ok,1
train,228_11768,True,ok,1
train,228_11792,True,ok,1
train,228_11822,True,ok,2
train,228_11852,True,ok,1
train,228_18619,True,ok,1
train,228_18622,True,ok,1
train,228_18627,True,ok,1
train,228_18633,True,ok,2
train,228_18634,True,ok,1
train,228_18639,True,ok,1
train,228_18648,True,ok,1
train,228_18660,True,ok,1
train,228_4015,False,excluded_species,0
train,228_4077,False,excluded_species,0
train,228_4107,False,excluded_species,0
train,228_4114,False,excluded_species,0
train,228_4167,False,excluded_species,0
train,228_4208,False,excluded_species,0
train,228_5955,False,excluded_species,0
train,228_6018,False,excluded_species,0
train,228_6025,False,excluded_species,0
train,228_6035,False,excluded_species,0
train,228_6055,False,excluded_species,0
train,228_6075,False,excluded_species,0
train,228_6099,False,excluded_species,0
train,228_6169,False,excluded_species,0
train,228_7100,False,excluded_species,0
train,228_7110,False,excluded_species,0
train,228_7127,False,excluded_species,0
train,228_7155,False,excluded_species,0
train,228_7157,False,excluded_species,0
train,228_7164,True,ok,1
train,228_7170,True,ok,2
train,228_7210,True,ok,2
train,228_7272,True,ok,1
train,228_7282,True,ok,1
train,228_7292,True,ok,1
train,228_7325,True,ok,1
train,229_0,True,ok,1
train,229_1001,True,ok,3
train,229_1009,True,ok,1
train,229_1019,True,ok,9
train,229_1025,True,ok,1
train,229_1037,True,ok,11
train,229_1052,True,ok,12
train,229_1077,True,ok,12
train,229_1137,True,ok,12
train,229_12,True,ok,2
train,229_1207,True,ok,12
train,229_1217,True,ok,12
train,229_126,True,ok,2
train,229_1277,True,ok,12
train,229_130,True,ok,2
train,229_1317,True,ok,1
train,229_1331,True,ok,12
train,229_1341,True,ok,11
train,229_1348,True,ok,1
train,229_1352,True,ok,7
train,229_1357,True,ok,7
train,229_1364,True,ok,5
train,229_1370,True,ok,3
train,229_1377,True,ok,2
train,229_1383,True,ok,1
train,229_1384,True,ok,1
train,229_1387,True,ok,1
train,229_1391,True,ok,1
train,229_1392,True,ok,1
train,229_140,True,ok,1
train,229_150,True,ok,1
train,229_162,True,ok,7
train,229_1635,True,ok,1
train,229_1646,True,ok,3
train,229_1651,True,ok,5
train,229_1657,True,ok,6
train,229_1664,True,ok,9
train,229_1671,True,ok,10
train,229_1678,True,ok,11
train,229_1682,True,ok,12
train,229_1695,True,ok,1
train,229_172,True,ok,8
train,229_1775,True,ok,12
train,229_1805,True,ok,12
train,229_1815,True,ok,12
train,229_1835,True,ok,12
train,229_186,True,ok,9
train,229_1895,True,ok,12
train,229_1905,True,ok,11
train,229_1913,True,ok,9
train,229_1917,True,ok,1
train,229_1921,True,ok,6
train,229_1926,True,ok,4
train,229_1931,True,ok,1
train,229_1936,True,ok,2
train,229_196,True,ok,10
train,229_2172,True,ok,2
train,229_2175,True,ok,3
train,229_2185,True,ok,4
train,229_2191,True,ok,6
train,229_2196,True,ok,9
train,229_2202,True,ok,11
train,229_2210,True,ok,12
train,229_2280,True,ok,12
train,229_230,True,ok,11
train,229_2300,True,ok,12
train,229_2320,True,ok,2
train,229_2340,True,ok,12
train,229_2360,True,ok,1
train,229_2379,True,ok,12
train,229_2389,True,ok,10
train,229_2391,True,ok,9
train,229_2398,True,ok,1
train,229_2400,True,ok,6
train,229_2404,True,ok,4
train,229_2413,True,ok,2
train,229_294,True,ok,1
train,229_304,True,ok,12
train,229_334,True,ok,1
train,229_364,True,ok,12
train,229_394,False,ambiguous_motion,0
train,229_404,False,ambiguous_motion,0
train,229_424,True,ok,1
train,229_434,True,ok,12
train,229_454,True,ok,12
train,229_504,True,ok,12
train,229_522,True,ok,12
train,229_530,True,ok,11
train,229_533,True,ok,9
train,229_544,True,ok,8
train,229_550,True,ok,6
train,229_552,True,ok,6
train,229_554,True,ok,5
train,229_559,True,ok,3
train,229_575,True,ok,2
train,229_589,True,ok,1
train,229_614,True,ok,1
train,229_639,True,ok,1
train,229_649,True,ok,1
train,229_659,True,ok,1
train,229_664,True,ok,1
train,229_669,True,ok,1
train,229_678,True,ok,1
train,229_688,True,ok,1
train,229_689,True,ok,1
train,229_698,True,ok,1
train,229_699,True,ok,1
train,229_7,True,ok,1
train,229_703,True,ok,1
train,229_708,True,ok,1
train,229_709,True,ok,1
train,229_711,True,ok,1
train,229_712,True,ok,1
train,229_713,True,ok,1
train,229_714,True,ok,1
train,229_718,True,ok,1
train,229_719,True,ok,1
train,229_728,True,ok,1
train,229_8,True,ok,2
train,229_807,True,ok,1
train,229_821,True,ok,1
train,229_841,True,ok,1
train,229_986,True,ok,1
train,229_993,True,ok,2
train,230_1074,True,ok,1
train,230_1084,True,ok,1
train,230_1094,True,ok,1
train,230_1104,True,ok,1
train,230_1114,True,ok,1
train,230_1134,True,ok,1
train,230_1144,True,ok,1
train,230_1164,True,ok,1
train,230_1165,True,ok,2
train,230_1174,True,ok,1
train,230_1184,True,ok,1
train,230_1198,True,ok,3
train,230_1204,True,ok,3
train,230_1211,True,ok,1
train,230_1221,True,ok,3
train,230_1224,True,ok,3
train,230_1239,True,ok,4
train,230_1240,True,ok,3
train,230_1309,True,ok,4
train,230_1379,True,ok,4
train,230_1419,True,ok,4
train,230_1429,True,ok,4
train,230_1479,True,ok,1
train,230_1484,True,ok,1
train,230_1492,True,ok,1
train,230_1524,True,ok,2
train,230_1556,True,ok,1
train,230_2100,True,ok,1
train,230_2107,True,ok,1
train,230_2120,True,ok,1
train,230_2127,True,ok,1
train,230_2140,True,ok,1
train,230_2157,True,ok,1
train,230_2180,True,ok,1
train,230_2220,True,ok,1
train,230_2260,True,ok,1
train,230_2287,True,ok,1
train,230_2297,True,ok,1
train,230_2300,True,ok,1
train,230_2307,True,ok,1
train,230_2317,True,ok,1
train,230_2340,True,ok,1
train,230_2357,True,ok,1
train,230_2380,True,ok,1
train,230_2383,True,ok,2
train,230_2387,True,ok,1
train,230_2400,True,ok,3
train,230_2412,True,ok,3
train,230_2427,True,ok,3
train,230_2433,True,ok,3
train,230_2484,True,ok,1
train,230_2574,True,ok,2
train,230_2604,True,ok,2
train,230_2634,True,ok,2
train,230_2664,True,ok,2
train,230_2674,True,ok,2
train,230_2684,True,ok,2
train,230_2724,True,ok,2
train,230_2744,True,ok,2
train,230_2814,True,ok,2
train,230_2824,True,ok,2
train,230_2834,True,ok,2
train,230_2835,True,ok,2
train,230_2836,True,ok,2
train,230_2844,True,ok,2
train,230_2896,True,ok,2
train,230_2926,True,ok,1
train,230_3045,False,excluded_species,0
train,230_3065,False,excluded_species,0
train,230_3075,False,excluded_species,0
train,230_3219,False,excluded_species,0
train,230_3225,False,excluded_species,0
train,230_3279,False,excluded_species,0
train,230_3313,False,excluded_species,0
train,230_4385,False,excluded_species,0
train,230_4408,False,excluded_species,0
train,230_4415,False,excluded_species,0
train,230_4475,False,excluded_species,0
train,230_4478,False,excluded_species,0
train,230_4578,False,excluded_species,0
train,230_4638,True,ok,1
train,230_4648,True,ok,1
train,230_4664,True,ok,2
train,230_4668,True,ok,2
train,230_4671,True,ok,2
train,230_4690,True,ok,2
train,230_4720,True,ok,1
train,230_4730,True,ok,1
train,230_4734,True,ok,1
train,230_4744,True,ok,2
train,230_4824,True,ok,2
train,230_4884,True,ok,2
train,230_4954,True,ok,1
train,230_5074,True,ok,1
train,230_5098,True,ok,2
train,230_5120,True,ok,1
train,231_0,True,ok,2
train,231_1,True,ok,2
train,231_1007,True,ok,2
train,231_103,True,ok,3
train,231_1037,True,ok,2
train,231_104,True,ok,3
train,231_105,True,ok,3
train,231_1067,True,ok,2
train,231_107,True,ok,3
train,231_1087,True,ok,1
train,231_11,True,ok,2
train,231_1137,True,ok,1
train,231_1177,True,ok,2
train,231_1212,True,ok,2
train,231_1242,True,ok,2
train,231_1252,True,ok,2
train,231_1282,True,ok,2
train,231_1302,True,ok,2
train,231_131,True,ok,3
train,231_1322,True,ok,2
train,231_1341,True,ok,1
train,231_1342,True,ok,1
train,231_1347,True,ok,1
train,231_161,True,ok,3
train,231_191,True,ok,3
train,231_21,True,ok,2
train,231_211,True,ok,3
train,231_222,True,ok,3
train,231_235,True,ok,2
train,231_265,True,ok,1
train,231_2665,True,ok,1
train,231_2679,True,ok,1
train,231_2699,True,ok,1
train,231_2729,True,ok,1
train,231_2749,True,ok,1
train,231_2757,True,ok,1
train,231_295,True,ok,1
train,231_31,True,ok,2
train,231_355,True,ok,1
train,231_395,True,ok,1
train,231_41,True,ok,2
train,231_413,True,ok,1
train,231_423,True,ok,1
train,231_43,True,ok,2
train,231_433,True,ok,1
train,231_44,True,ok,1
train,231_45,True,ok,2
train,231_453,True,ok,1
train,231_46,True,ok,2
train,231_463,True,ok,1
train,231_47,True,ok,2
train,231_474,True,ok,1
train,231_48,True,ok,3
train,231_49,True,ok,3
train,231_50,True,ok,2
train,231_51,True,ok,3
train,231_52,True,ok,2
train,231_53,True,ok,3
train,231_55,True,ok,2
train,231_56,True,ok,3
train,231_76,True,ok,3
train,231_8,True,ok,2
train,231_90,True,ok,3
train,231_904,True,ok,1
train,231_934,True,ok,2
train,231_947,True,ok,2
train,231_96,True,ok,3
train,231_977,True,ok,2
train,232_0,True,ok,3
train,232_1007,True,ok,5
train,232_1017,True,ok,5
train,232_102,True,ok,3
train,232_1037,True,ok,5
train,232_1057,True,ok,5
train,232_1067,True,ok,5
train,232_1073,True,ok,5
train,232_1079,True,ok,4
train,232_1099,True,ok,3
train,232_1104,True,ok,3
train,232_112,True,ok,3
train,232_1121,True,ok,3
train,232_1151,True,ok,2
train,232_1181,True,ok,2
train,232_1188,True,ok,2
train,232_12,True,ok,3
train,232_1211,True,ok,1
train,232_132,True,ok,3
train,232_152,True,ok,3
train,232_162,True,ok,3
train,232_192,True,ok,3
train,232_222,True,ok,3
train,232_2482,True,ok,1
train,232_252,True,ok,3
train,232_2532,True,ok,1
train,232_2544,True,ok,1
train,232_2546,True,ok,1
train,232_2568,True,ok,2
train,232_2578,True,ok,2
train,232_2588,True,ok,2
train,232_2598,True,ok,2
train,232_262,True,ok,3
train,232_2628,True,ok,2
train,232_264,True,ok,3
train,232_2658,True,ok,2
train,232_2659,True,ok,1
train,232_2681,True,ok,1
train,232_2688,True,ok,2
train,232_271,True,ok,2
train,232_2718,True,ok,2
train,232_2721,True,ok,1
train,232_2728,True,ok,2
train,232_2738,True,ok,2
train,232_2741,True,ok,2
train,232_2748,True,ok,2
train,232_2751,True,ok,2
train,232_2773,True,ok,2
train,232_2813,True,ok,2
train,232_284,True,ok,1
train,232_2853,True,ok,2
train,232_2893,True,ok,1
train,232_2933,True,ok,2
train,232_2973,True,ok,2
train,232_3003,True,ok,2
train,232_3015,True,ok,2
train,232_3043,True,ok,1
train,232_3045,True,ok,1
train,232_3068,True,ok,1
train,232_3169,True,ok,1
train,232_3184,True,ok,1
train,232_3214,True,ok,2
train,232_3228,True,ok,2
train,232_3258,True,ok,2
train,232_3292,True,ok,2
train,232_3322,True,ok,1
train,232_3362,True,ok,1
train,232_3402,True,ok,2
train,232_3432,True,ok,2
train,232_3472,True,ok,2
train,232_3512,True,ok,2
train,232_3542,True,ok,2
train,232_3572,True,ok,2
train,232_3602,True,ok,2
train,232_3632,True,ok,2
train,232_3662,True,ok,2
train,232_3692,True,ok,2
train,232_3722,True,ok,2
train,232_3732,True,ok,2
train,232_3762,True,ok,2
train,232_3772,True,ok,2
train,232_3792,True,ok,1
train,232_3810,True,ok,1
train,232_42,True,ok,3
train,232_5178,True,ok,1
train,232_5208,True,ok,1
train,232_5238,True,ok,1
train,232_5278,True,ok,1
train,232_5308,True,ok,1
train,232_5338,True,ok,1
train,232_5358,True,ok,1
train,232_5364,True,ok,1
train,232_662,True,ok,1
train,232_672,True,ok,2
train,232_677,True,ok,2
train,232_687,True,ok,2
train,232_697,True,ok,2
train,232_707,True,ok,2
train,232_717,True,ok,3
train,232_72,True,ok,3
train,232_729,True,ok,1
train,232_739,True,ok,3
train,232_749,True,ok,4
train,232_771,True,ok,1
train,232_775,True,ok,1
train,232_785,True,ok,1
train,232_805,True,ok,1
train,232_806,True,ok,1
train,232_807,True,ok,1
train,232_821,True,ok,1
train,232_831,True,ok,7
train,232_841,True,ok,7
train,232_851,True,ok,7
train,232_861,True,ok,7
train,232_871,True,ok,7
train,232_881,True,ok,1
train,232_895,True,ok,1
train,232_915,True,ok,5
train,232_945,True,ok,5
train,232_955,True,ok,5
train,232_965,True,ok,5
train,232_985,True,ok,5
train,232_992,True,ok,5
train,232_999,True,ok,5
train,234_0,True,ok,1
train,234_1019,True,ok,1
train,234_1031,True,ok,1
train,234_108,True,ok,1
train,234_118,True,ok,1
train,234_148,True,ok,1
train,234_178,True,ok,1
train,234_187,True,ok,1
train,234_2716,True,ok,1
train,234_2743,True,ok,2
train,234_2763,True,ok,2
train,234_2773,True,ok,2
train,234_2783,True,ok,2
train,234_2793,True,ok,2
train,234_2797,True,ok,3
train,234_2799,True,ok,2
train,234_2803,True,ok,1
train,234_2834,True,ok,1
train,234_2854,True,ok,1
train,234_2865,True,ok,1
train,234_2900,True,ok,1
train,234_2910,True,ok,1
train,234_2917,True,ok,1
train,234_2926,True,ok,1
train,234_2936,True,ok,1
train,234_2956,True,ok,1
train,234_2976,True,ok,1
train,234_2990,True,ok,1
train,234_3000,True,ok,1
train,234_3010,True,ok,1
train,234_3020,True,ok,1
train,234_3040,True,ok,1
train,234_3050,True,ok,1
train,234_3060,True,ok,1
train,234_3080,True,ok,1
train,234_3110,True,ok,1
train,234_3140,True,ok,1
train,234_3170,True,ok,1
train,234_3180,True,ok,1
train,234_3190,True,ok,1
train,234_3230,True,ok,1
train,234_3237,True,ok,1
train,234_3245,True,ok,1
train,234_3250,True,ok,1
train,234_3268,True,ok,1
train,234_3280,True,ok,1
train,234_3290,True,ok,1
train,234_3298,True,ok,2
train,234_3300,True,ok,3
train,234_3330,True,ok,3
train,234_3360,True,ok,4
train,234_3390,True,ok,1
train,234_3430,True,ok,4
train,234_3460,True,ok,4
train,234_3490,True,ok,4
train,234_3510,True,ok,4
train,234_3521,True,ok,4
train,234_3526,True,ok,4
train,234_3546,True,ok,3
train,234_3576,True,ok,3
train,234_3606,True,ok,3
train,234_3636,True,ok,3
train,234_3656,True,ok,3
train,234_3676,True,ok,3
train,234_3686,True,ok,3
train,234_3716,True,ok,2
train,234_3738,True,ok,2
train,234_3739,True,ok,1
train,234_3768,True,ok,1
train,234_3769,True,ok,1
train,234_3798,True,ok,1
train,234_4896,True,ok,1
train,234_4926,True,ok,1
train,234_4948,True,ok,2
train,234_4964,True,ok,3
train,234_4994,True,ok,3
train,234_5024,True,ok,4
train,234_5056,True,ok,4
train,234_5059,True,ok,4
train,234_5099,True,ok,4
train,234_5129,True,ok,4
train,234_5159,True,ok,4
train,234_5173,True,ok,4
train,234_5203,True,ok,3
train,234_5243,True,ok,3
train,234_5273,True,ok,3
train,234_5303,True,ok,3
train,234_5323,True,ok,3
train,234_5335,True,ok,3
train,234_5356,True,ok,2
train,234_5386,True,ok,2
train,234_5402,True,ok,2
train,234_5416,True,ok,2
train,234_5426,True,ok,1
train,234_5432,True,ok,1
train,234_5799,True,ok,1
train,234_58,True,ok,1
train,234_5809,True,ok,1
train,234_5810,True,ok,2
train,234_5840,True,ok,2
train,234_5859,True,ok,2
train,234_5860,True,ok,2
train,234_5870,True,ok,2
train,234_5875,True,ok,2
train,234_5915,True,ok,1
train,234_5918,True,ok,1
train,234_592,True,ok,1
train,234_597,True,ok,1
train,234_627,True,ok,2
train,234_648,True,ok,2
train,234_678,True,ok,2
train,234_708,True,ok,2
train,234_728,True,ok,2
train,234_748,True,ok,2
train,234_778,True,ok,1
train,234_78,True,ok,1
train,234_828,True,ok,1
train,234_858,True,ok,1
train,234_866,True,ok,2
train,234_88,True,ok,1
train,234_896,True,ok,2
train,234_926,True,ok,2
train,234_956,True,ok,2
train,234_986,True,ok,2
train,234_999,True,ok,2
train,235_0,True,ok,3
train,235_10,True,ok,3
train,235_1010,True,ok,1
train,235_1032,True,ok,1
train,235_104,True,ok,3
train,235_1052,True,ok,1
train,235_1081,True,ok,2
train,235_1111,True,ok,2
train,235_1141,True,ok,2
train,235_1171,True,ok,2
train,235_1191,True,ok,2
train,235_1204,True,ok,2
train,235_1234,True,ok,1
